,experiment_id,well,strain,_id,sample_id,experiment_reference,lab,replicate,replicate_group,replicate_group_string,strain_name,strain_class,standard_type,control_type,media_type,inducer_type,inducer_concentration,inducer_concentration_unit,sample_contents,temperature,temperature_unit,timepoint,timepoint_unit,container_id,aliquot_id,od,fluor_gain_0.16,fluor_gain_0.16/od,dead,ungrowing,doubling_time,n0
0,r1e88vcjan8eqj,a1,UWBF_6390,5bfd9cf289f1041e26f37d6d,sample.transcriptic.aq1e8z3epnd2ctk.experiment.transcriptic.r1e88vcjan8eqj,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Dose-Response,transcriptic,1,9227c4a14970ea12b2e19d220b5a3ce924cf051f,"UWBF_6390 | 35.0 | [16.0] | {""Synthetic_Complete"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",CRISPR_w303_positive_control_NOR_00_6390,Control,,,Synthetic_Complete,,0.0,,['Synthetic_Complete|NA|NA'],35.0,celsius,16.0,hour,ct1e88vck2jz85r,aq1e8z3epnd2ctk,0.8480651066860178,84.5678098495614,99.71853,False,False,2.456985949427337,0.07219393596627623
1,r1e88vcjan8eqj,a1,UWBF_6390,5bfd9cf289f1041e26f37d6d,sample.transcriptic.aq1e8zcrka6hrgc.experiment.transcriptic.r1e88vcjan8eqj,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Dose-Response,transcriptic,1,72c615dd996a607fbfcef1569dcbc67191de6c90,"UWBF_6390 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0]} | PLATE_READER | NO_STANDARD_TYPE",CRISPR_w303_positive_control_NOR_00_6390,Control,,,Synthetic_Complete,beta-estradiol,0.0,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0|mM']",35.0,celsius,18.0,hour,ct1e88vck2v3t6z,aq1e8zcrka6hrgc,0.039073900934693546,5.282306609455372,135.18759,False,False,2.456985949427337,0.07219393596627623
2,r1e88vcjan8eqj,a1,UWBF_6390,5bfd9cf289f1041e26f37d6d,sample.transcriptic.aq1e8zp7wur2yyy.experiment.transcriptic.r1e88vcjan8eqj,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Dose-Response,transcriptic,1,c7ef4dad5a5c8ce7a46067a3482a171f8fe7edb1,"UWBF_6390 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0]} | PLATE_READER | NO_STANDARD_TYPE",CRISPR_w303_positive_control_NOR_00_6390,Control,,,Synthetic_Complete,beta-estradiol,0.0,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0|mM']",35.0,celsius,20.0,hour,ct1e88vck3f8y9h,aq1e8zp7wur2yyy,0.039058155481658106,6.087221069422921,155.85019,False,False,2.456985949427337,0.07219393596627623
3,r1e88vcjan8eqj,a1,UWBF_6390,5bfd9cf289f1041e26f37d6d,sample.transcriptic.aq1e8zymmr3k7gr.experiment.transcriptic.r1e88vcjan8eqj,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Dose-Response,transcriptic,1,9b0b4660d9b4d53e686fb3b62faedd26cd68b7c8,"UWBF_6390 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0]} | PLATE_READER | NO_STANDARD_TYPE",CRISPR_w303_positive_control_NOR_00_6390,Control,,,Synthetic_Complete,beta-estradiol,0.0,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0|mM']",35.0,celsius,22.0,hour,ct1e88vck42e5c2,aq1e8zymmr3k7gr,0.3552471217444871,11.82387427666631,33.28352,False,False,2.456985949427337,0.07219393596627623
4,r1e88vcjan8eqj,a1,UWBF_6390,5bfd9cf289f1041e26f37d6d,sample.transcriptic.aq1e92a3dr2p6xq.experiment.transcriptic.r1e88vcjan8eqj,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Dose-Response,transcriptic,1,926854b6a1b0ff1a953f5b6a24cd8392144e49cb,"UWBF_6390 | 35.0 | [24.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0]} | PLATE_READER | NO_STANDARD_TYPE",CRISPR_w303_positive_control_NOR_00_6390,Control,,,Synthetic_Complete,beta-estradiol,0.0,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0|mM']",35.0,celsius,24.0,hour,ct1e88vck4nqgjk,aq1e92a3dr2p6xq,0.3516830165401744,24.164784070864762,68.71183,False,False,2.456985949427337,0.07219393596627623
5,r1e88vcjan8eqj,a10,UWBF_25784,5bfd9cf289f1041e26f37d6d,sample.transcriptic.aq1e8z3epnhk6bs.experiment.transcriptic.r1e88vcjan8eqj,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Dose-Response,transcriptic,1,26202504185647b0e6a7a504e1e36309258f91e0,"UWBF_25784 | 35.0 | [16.0] | {""Synthetic_Complete"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",CRISPR_CEN.PK2_inducible_FP_25784,Control,,,Synthetic_Complete,,0.0,,['Synthetic_Complete|NA|NA'],35.0,celsius,16.0,hour,ct1e88vck2jz85r,aq1e8z3epnhk6bs,0.43066378755058937,23.301274863803183,54.10549,False,False,1.0361758897253102,0.005885500630075463
6,r1e88vcjan8eqj,a10,UWBF_25784,5bfd9cf289f1041e26f37d6d,sample.transcriptic.aq1e8zcrka9xbvk.experiment.transcriptic.r1e88vcjan8eqj,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Dose-Response,transcriptic,1,0cb53e660b047f24f8ed922d18e3650f8d204ae3,"UWBF_25784 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0002]} | PLATE_READER | NO_STANDARD_TYPE",CRISPR_CEN.PK2_inducible_FP_25784,Control,,,Synthetic_Complete,beta-estradiol,0.0002,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0002|mM']",35.0,celsius,18.0,hour,ct1e88vck2v3t6z,aq1e8zcrka9xbvk,0.03602996059003105,5.239471086287937,145.41984,False,False,1.0361758897253102,0.005885500630075463
7,r1e88vcjan8eqj,a10,UWBF_25784,5bfd9cf289f1041e26f37d6d,sample.transcriptic.aq1e8zp7wuufkd7.experiment.transcriptic.r1e88vcjan8eqj,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Dose-Response,transcriptic,1,a1701113087988f8489fefafffe681d9e9ed09da,"UWBF_25784 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0002]} | PLATE_READER | NO_STANDARD_TYPE",CRISPR_CEN.PK2_inducible_FP_25784,Control,,,Synthetic_Complete,beta-estradiol,0.0002,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0002|mM']",35.0,celsius,20.0,hour,ct1e88vck3f8y9h,aq1e8zp7wuufkd7,0.03652529353693183,5.959871342904563,163.17107,False,False,1.0361758897253102,0.005885500630075463
8,r1e88vcjan8eqj,a10,UWBF_25784,5bfd9cf289f1041e26f37d6d,sample.transcriptic.aq1e8zymmr84yzv.experiment.transcriptic.r1e88vcjan8eqj,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Dose-Response,transcriptic,1,49fe2a20a5f0d191b994274e2b343d850d37b150,"UWBF_25784 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0002]} | PLATE_READER | NO_STANDARD_TYPE",CRISPR_CEN.PK2_inducible_FP_25784,Control,,,Synthetic_Complete,beta-estradiol,0.0002,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0002|mM']",35.0,celsius,22.0,hour,ct1e88vck42e5c2,aq1e8zymmr84yzv,0.07185634664916943,5.328582728146825,74.15605,False,False,1.0361758897253102,0.005885500630075463
9,r1e88vcjan8eqj,a10,UWBF_25784,5bfd9cf289f1041e26f37d6d,sample.transcriptic.aq1e92a3dr77yfv.experiment.transcriptic.r1e88vcjan8eqj,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Dose-Response,transcriptic,1,5756e3449437ac9a3e369b43aee45c928def2b05,"UWBF_25784 | 35.0 | [24.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0002]} | PLATE_READER | NO_STANDARD_TYPE",CRISPR_CEN.PK2_inducible_FP_25784,Control,,,Synthetic_Complete,beta-estradiol,0.0002,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0002|mM']",35.0,celsius,24.0,hour,ct1e88vck4nqgjk,aq1e92a3dr77yfv,0.3278246710144206,14.122811933257921,43.08038,False,False,1.0361758897253102,0.005885500630075463
10,r1e88vcjan8eqj,a11,UWBF_25784,5bfd9cf289f1041e26f37d6d,sample.transcriptic.aq1e8z3epnhk6bu.experiment.transcriptic.r1e88vcjan8eqj,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Dose-Response,transcriptic,5,26202504185647b0e6a7a504e1e36309258f91e0,"UWBF_25784 | 35.0 | [16.0] | {""Synthetic_Complete"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",CRISPR_CEN.PK2_inducible_FP_25784,Control,,,Synthetic_Complete,,0.0,,['Synthetic_Complete|NA|NA'],35.0,celsius,16.0,hour,ct1e88vck2jz85r,aq1e8z3epnhk6bu,0.43377188390110144,24.70155581599539,56.94596,False,False,0.8579485927236151,0.002544920962516378
11,r1e88vcjan8eqj,a11,UWBF_25784,5bfd9cf289f1041e26f37d6d,sample.transcriptic.aq1e8zcrkab3hzh.experiment.transcriptic.r1e88vcjan8eqj,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Dose-Response,transcriptic,1,f8790c9cf5aa1f68c3f8b59032b87f5add29b853,"UWBF_25784 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0001]} | PLATE_READER | NO_STANDARD_TYPE",CRISPR_CEN.PK2_inducible_FP_25784,Control,,,Synthetic_Complete,beta-estradiol,0.0001,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0001|mM']",35.0,celsius,18.0,hour,ct1e88vck2v3t6z,aq1e8zcrkab3hzh,0.03658681294507594,5.104605327807629,139.52036,False,False,0.8579485927236151,0.002544920962516378
12,r1e88vcjan8eqj,a11,UWBF_25784,5bfd9cf289f1041e26f37d6d,sample.transcriptic.aq1e8zp7wuvksh5.experiment.transcriptic.r1e88vcjan8eqj,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Dose-Response,transcriptic,1,d67b795cda3527f6e7d8ee18bffc3eda1b10005e,"UWBF_25784 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0001]} | PLATE_READER | NO_STANDARD_TYPE",CRISPR_CEN.PK2_inducible_FP_25784,Control,,,Synthetic_Complete,beta-estradiol,0.0001,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0001|mM']",35.0,celsius,20.0,hour,ct1e88vck3f8y9h,aq1e8zp7wuvksh5,0.03675750260579835,5.5421097365808585,150.77493,False,False,0.8579485927236151,0.002544920962516378
13,r1e88vcjan8eqj,a11,UWBF_25784,5bfd9cf289f1041e26f37d6d,sample.transcriptic.aq1e8zymmr84yzx.experiment.transcriptic.r1e88vcjan8eqj,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Dose-Response,transcriptic,1,a3a5aa06466d95d0a79cb8347f980ba0fed2ea21,"UWBF_25784 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0001]} | PLATE_READER | NO_STANDARD_TYPE",CRISPR_CEN.PK2_inducible_FP_25784,Control,,,Synthetic_Complete,beta-estradiol,0.0001,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0001|mM']",35.0,celsius,22.0,hour,ct1e88vck42e5c2,aq1e8zymmr84yzx,0.050887825633064085,5.121108620028921,100.63524,False,False,0.8579485927236151,0.002544920962516378
